"holder_id","household_id","parcel_id","field_id","plot_twi","plot_srtm","plot_srtmslp","dist_household"
"13010208880060816101","130102088800608161",3,4,11,1950,11,"3.3"
"13010208880060816101","130102088800608161",4,1,12,1880,8,"2.3"
"13010208880060816101","130102088800608161",5,1,11,1900,10,"2.6"
"13010208880060816101","130102088800608161",6,1,12,1900,10,"2.5"
"13010208880060816101","130102088800608161",6,2,12,1900,10,"2.5"
"13010308880010301001","130103088800103010",1,1,11,1820,23,"0.4"
"13010308880010301001","130103088800103010",1,2,11,1830,23,"0.4"
"13010308880010301001","130103088800103010",2,1,11,1820,22,"0.4"
"13010308880010302201","130103088800103022",1,1,11,1820,21,"0.4"
"13010308880010302201","130103088800103022",1,2,11,1820,21,"0.4"
"13010308880010303401","130103088800103034",1,1,11,1830,26,"0.4"
"13010308880010303401","130103088800103034",1,2,11,1830,27,"0.4"
"13010308880010304601","130103088800103046",1,1,11,1830,28,"0.4"
"13010308880010305801","130103088800103058",1,1,11,1820,28,"0.4"
"13010308880010305801","130103088800103058",1,2,11,1820,25,"0.4"
"13010308880010307001","130103088800103070",1,1,15,1830,18,"0.5"
"13010308880010307001","130103088800103070",1,2,15,1840,19,"0.5"
"13010308880010308201","130103088800103082",1,1,15,1820,18,"0.4"
"13010308880010308201","130103088800103082",1,2,15,1820,18,"0.4"
"13010308880010308201","130103088800103082",1,3,11,1820,25,"0.4"
"13010308880010308201","130103088800103082",2,1,15,1820,18,"0.4"
"13010308880010308201","130103088800103082",2,2,15,1820,18,"0.4"
"13010308880010308201","130103088800103082",3,1,14,1840,30,"0.5"
"13010308880010308201","130103088800103082",3,2,14,1830,27,"0.5"
"13010308880010308201","130103088800103082",4,1,11,1820,25,"0.4"
"13010308880010309401","130103088800103094",1,1,12,1840,31,"0.2"
"13010308880010309401","130103088800103094",1,2,11,1840,34,"0.3"
"13010308880010310601","130103088800103106",1,1,14,1850,31,"0.4"
"13010308880010310601","130103088800103106",1,2,14,1840,29,"0.4"
"13010308880010311801","130103088800103118",1,1,11,1820,23,"0.4"
"13010308880010311801","130103088800103118",1,2,11,1830,29,"0.5"
"13010308880021100901","130103088800211009",1,1,12,1450,6,"0.3"
"13010308880021100901","130103088800211009",1,2,12,1450,7,"0.3"
"13010308880021100901","130103088800211009",1,3,12,1450,6,"0.3"
"13010308880021100901","130103088800211009",2,1,12,1450,5,"0.2"
"13010308880021100901","130103088800211009",2,2,12,1450,6,"0.2"
"13010308880021100901","130103088800211009",3,1,12,1450,6,"0.2"
"13010308880021100901","130103088800211009",3,2,12,1450,6,"0.2"
"13010308880021100901","130103088800211009",4,1,12,1450,6,"0.2"
"13010308880021100901","130103088800211009",4,2,11,1450,5,"0.2"
"13010308880021100901","130103088800211009",5,1,13,1450,9,"0.1"
"13010308880021100901","130103088800211009",5,2,13,1450,9,"0.1"
"13010308880021101901","130103088800211019",1,1,12,1460,9,"0"
"13010308880021101901","130103088800211019",1,2,12,1460,9,"0"
"13010308880021101901","130103088800211019",1,3,12,1460,11,"0"
"13010308880021101901","130103088800211019",2,1,12,1460,10,"0"
"13010308880021101901","130103088800211019",3,1,12,1460,12,"0.1"
"13010308880021102901","130103088800211029",1,1,11,1430,8,"0.3"
"13010308880021102901","130103088800211029",1,2,11,1430,8,"0.3"
"13010308880021102901","130103088800211029",1,3,11,1430,8,"0.3"
"13010308880021102901","130103088800211029",1,4,11,1430,8,"0.3"
"13010308880021102901","130103088800211029",2,1,11,1430,8,"0.3"
"13010308880021102901","130103088800211029",3,1,11,1430,8,"0.3"
"13010308880021102901","130103088800211029",4,1,21,1420,8,"0.4"
"13010308880021103901","130103088800211039",1,1,12,1470,5,"0.3"
"13010308880021103901","130103088800211039",2,1,12,1470,5,"0.3"
"13010308880021103901","130103088800211039",3,1,12,1470,5,"0.3"
"13010308880021104901","130103088800211049",1,1,12,1460,9,"0.2"
"13010308880021104901","130103088800211049",1,2,12,1460,10,"0.2"
"13010308880021104901","130103088800211049",2,1,12,1450,12,"0.2"
"13010308880021105901","130103088800211059",1,1,13,1450,10,"0.4"
"13010308880021105901","130103088800211059",1,2,13,1450,10,"0.4"
"13010308880021105901","130103088800211059",1,3,13,1450,9,"0.4"
"13010308880021105901","130103088800211059",1,4,12,1450,11,"0.4"
"13010308880021106901","130103088800211069",1,1,12,1480,11,"0"
"13010308880021106901","130103088800211069",2,1,12,1490,11,"0"
"13010308880021106901","130103088800211069",2,2,12,1490,10,"0"
"13010308880021106901","130103088800211069",3,1,11,1480,10,"0"
"13010308880021107901","130103088800211079",1,1,11,1480,9,"0"
"13010308880021107901","130103088800211079",1,2,11,1480,9,"0"
"13010308880021107901","130103088800211079",1,3,11,1480,9,"0"
"13010308880021107901","130103088800211079",1,4,11,1480,9,"0"
"13010308880021108901","130103088800211089",1,1,12,1460,5,"0"
"13010308880021108901","130103088800211089",1,2,12,1470,5,"0"
"13010308880021108901","130103088800211089",1,3,12,1460,5,"0"
"13010308880021108901","130103088800211089",1,4,12,1470,5,"0"
"13010308880021108901","130103088800211089",2,1,12,1460,5,"0"
"13010308880021109901","130103088800211099",1,1,11,1450,6,"0.1"
"13010308880021109901","130103088800211099",1,2,13,1440,11,"0"
"13010308880021109901","130103088800211099",1,3,13,1440,11,"0"
"13010308880021109901","130103088800211099",1,4,12,1440,12,"0.1"
"13010308880021109901","130103088800211099",1,5,12,1440,12,"0.1"
"13010308880021109901","130103088800211099",1,6,13,1440,11,"0"
"13010308880030501501","130103088800305015",1,1,10,1700,19,"0"
"13010308880030501501","130103088800305015",1,2,14,1700,19,"0"
"13010308880030501501","130103088800305015",1,3,14,1700,17,"0"
"13010308880030501501","130103088800305015",1,4,15,1700,17,"0"
"13010308880030503101","130103088800305031",1,1,11,1700,24,"0"
"13010308880030503101","130103088800305031",1,2,11,1700,23,"0"
"13010308880030503101","130103088800305031",1,3,11,1700,20,"0"
"13010308880030503101","130103088800305031",1,4,11,1690,18,"0.1"
"13010308880030503101","130103088800305031",1,5,12,1680,14,"0.1"
"13010308880030504701","130103088800305047",1,1,12,1680,16,"0"
"13010308880030504701","130103088800305047",1,2,12,1680,16,"0"
"13010308880030504701","130103088800305047",1,3,12,1680,15,"0"
"13010308880030506301","130103088800305063",1,1,11,1700,19,"0"
"13010308880030506301","130103088800305063",1,2,11,1700,21,"0"
"13010308880030506301","130103088800305063",2,1,16,1690,20,"0.2"
"13010308880030506301","130103088800305063",2,2,16,1700,18,"0.1"
"13010308880030506301","130103088800305063",3,1,16,1690,21,"0.2"
"13010308880030506301","130103088800305063",3,2,16,1690,21,"0.2"
"13010308880030506301","130103088800305063",3,3,16,1700,19,"0.2"
"13010308880030506301","130103088800305063",3,4,16,1700,19,"0.2"
"13010308880030507901","130103088800305079",1,1,11,1670,18,"0"
"13010308880030507901","130103088800305079",1,2,11,1680,19,"0"
"13010308880030507901","130103088800305079",1,3,11,1670,16,"0"
"13010308880030507901","130103088800305079",2,1,14,1660,11,"0.1"
"13010308880030507901","130103088800305079",2,2,14,1660,11,"0.1"
"13010308880030507901","130103088800305079",2,3,14,1660,11,"0.1"
"13010308880030507901","130103088800305079",3,1,15,1670,20,"0.2"
"13010308880030507901","130103088800305079",4,1,13,1650,9,"0.2"
"13010308880030507901","130103088800305079",4,2,13,1650,9,"0.2"
"13010308880030509501","130103088800305095",1,1,10,1750,22,"0"
"13010308880030509501","130103088800305095",1,2,11,1740,18,"0.1"
"13010308880030509501","130103088800305095",2,1,11,1780,25,"0.2"
"13010308880030509501","130103088800305095",5,1,14,1370,5,"3.5"
"13010308880030509501","130103088800305095",5,3,14,1370,5,"3.5"
"13010308880030509501","130103088800305095",5,4,14,1370,6,"3.5"
"13010308880030509501","130103088800305095",5,5,14,1370,6,"3.5"
"13010308880030509501","130103088800305095",5,6,14,1370,5,"3.5"
"13010308880030509501","130103088800305095",5,7,14,1370,6,"3.5"
"13010308880030511101","130103088800305111",1,1,11,1680,28,"0"
"13010308880030511101","130103088800305111",1,2,11,1680,28,"0"
"13010308880030511101","130103088800305111",1,3,11,1680,29,"0"
"13010308880030512701","130103088800305127",1,1,10,1660,34,"0"
"13010308880030512701","130103088800305127",1,2,11,1670,28,"0"
"13010308880030512701","130103088800305127",1,3,10,1660,33,"0"
"13010308880030512701","130103088800305127",2,1,13,1670,7,"0.4"
"13010308880030512701","130103088800305127",3,1,13,1410,4,"2.5"
"13010308880030512701","130103088800305127",3,2,13,1410,4,"2.5"
"13010308880030512701","130103088800305127",3,3,13,1410,4,"2.5"
"13010308880030512701","130103088800305127",3,4,13,1410,4,"2.6"
"13010308880030512701","130103088800305127",3,5,13,1410,4,"2.6"
"13010308880030512701","130103088800305127",3,6,13,1410,4,"2.6"
"13010308880030512701","130103088800305127",3,7,13,1410,4,"2.6"
"13010308880030512701","130103088800305127",3,8,13,1410,4,"2.6"
"13010308880030514501","130103088800305145",1,1,11,1670,17,"0"
"13010308880030514501","130103088800305145",1,2,11,1670,17,"0"
"13010308880030514501","130103088800305145",1,3,11,1670,17,"0"
"13010308880030514501","130103088800305145",2,2,12,1660,12,"0.1"
"13010308880030514501","130103088800305145",2,3,12,1670,10,"0.2"
"13010308880030516101","130103088800305161",1,1,14,1690,8,"0"
"13010308880030516101","130103088800305161",2,1,15,1690,14,"0.1"
"13010308880030516101","130103088800305161",2,2,15,1690,13,"0.1"
"13010308880030516101","130103088800305161",2,3,15,1690,14,"0.1"
"13010308880040200601","130103088800402006",1,1,13,1400,9,"0"
"13010308880040201001","130103088800402010",1,1,12,1400,9,"0"
"13010308880040202201","130103088800402022",1,1,17,1390,6,"0"
"13010308880040202201","130103088800402022",1,2,15,1390,6,"0.1"
"13010308880040202201","130103088800402022",1,3,15,1390,6,"0.1"
"13010308880040202201","130103088800402022",2,1,13,1380,3,"0.2"
"13010308880040202201","130103088800402022",2,2,13,1380,3,"0.1"
"13010308880040202201","130103088800402022",3,1,13,1380,3,"0.2"
"13010308880040203401","130103088800402034",1,1,13,1390,5,"0.1"
"13010308880040203401","130103088800402034",1,2,12,1390,6,"0.1"
"13010308880040203401","130103088800402034",2,1,18,1390,6,"0.3"
"13010308880040203401","130103088800402034",2,2,15,1390,6,"0.3"
"13010308880040203401","130103088800402034",2,3,18,1380,5,"0.2"
"13010308880040203401","130103088800402034",2,4,18,1380,5,"0.2"
"13010308880040203401","130103088800402034",3,1,13,1390,5,"0.1"
"13010308880040203401","130103088800402034",4,1,18,1380,4,"0.3"
"13010308880040203401","130103088800402034",5,1,13,1380,3,"0.3"
"13010308880040203601","130103088800402036",1,1,14,1390,7,"0"
"13010308880040204801","130103088800402048",1,1,11,1400,8,"0"
"13010308880040204801","130103088800402048",2,1,15,1410,7,"0.3"
"13010308880040204801","130103088800402048",2,2,18,1400,6,"0.3"
"13010308880040204801","130103088800402048",3,1,11,1400,8,"0"
"13010308880040206001","130103088800402060",1,1,13,1400,5,"0"
"13010308880040206001","130103088800402060",1,2,13,1400,5,"0.1"
"13010308880040206001","130103088800402060",1,3,13,1400,5,"0"
"13010308880040206001","130103088800402060",1,4,13,1410,5,"0.1"
"13010308880040206001","130103088800402060",1,5,12,1410,5,"0.1"
"13010308880040207201","130103088800402072",1,1,11,1450,27,"0"
"13010308880040207201","130103088800402072",1,2,11,1450,26,"0"
"13010308880040207201","130103088800402072",1,3,11,1450,21,"0.1"
"13010308880040207201","130103088800402072",2,1,11,1440,15,"0.1"
"13010308880040207201","130103088800402072",3,1,11,1400,8,"0.6"
"13010308880040207201","130103088800402072",4,1,14,1400,7,"0.6"
"13010308880040208401","130103088800402084",1,1,13,1460,27,"0"
"13010308880040208401","130103088800402084",1,2,13,1460,27,"0"
"13010308880040208401","130103088800402084",1,3,13,1460,28,"0"
"13010308880040208401","130103088800402084",2,1,13,1460,28,"0"
"13010308880040209601","130103088800402096",1,1,15,1410,8,"0"
"13010308880040209601","130103088800402096",1,2,15,1410,8,"0"
"13010308880040209601","130103088800402096",2,1,18,1410,8,"0.1"
"13010308880040209601","130103088800402096",3,1,12,1410,7,"0.1"
"13010308880040210801","130103088800402108",1,1,12,1450,32,"0"
"13010308880040210801","130103088800402108",1,2,12,1450,32,"0"
"13010308880040210801","130103088800402108",1,3,12,1460,34,"0"
"13010308880040210801","130103088800402108",1,4,12,1440,26,"0.1"
"13010308880040210801","130103088800402108",1,5,12,1440,25,"0.1"
"13010308880040210801","130103088800402108",2,1,13,1380,4,"0.7"
"13010308880040212001","130103088800402120",1,1,11,1460,31,"0.1"
"13010308880040212001","130103088800402120",1,2,11,1470,32,"0.1"
"13010308880040212001","130103088800402120",1,3,11,1460,30,"0.1"
"13010308880040212001","130103088800402120",1,4,11,1460,30,"0.1"
"13010308880040212001","130103088800402120",1,5,11,1460,29,"0.1"
"13010308880040212001","130103088800402120",1,6,11,1460,29,"0.1"
"13010308880040212001","130103088800402120",1,7,11,1460,30,"0.1"
"13010308880040212001","130103088800402120",2,1,13,1380,3,"0.8"
"15010108880030200901","150101088800302009",1,1,15,1250,2,"0.1"
"15010108880030200901","150101088800302009",1,2,14,1250,2,"0"
"15010108880030200901","150101088800302009",1,3,13,1250,2,"0"
"15010108880030200901","150101088800302009",1,4,15,1250,2,"0.1"
"15010108880030200901","150101088800302009",1,5,15,1250,2,"0.1"
"15010108880030200901","150101088800302009",1,6,12,1240,4,"0.2"
"15010108880030200901","150101088800302009",1,7,12,1240,3,"0.3"
"15010108880030200901","150101088800302009",2,1,13,1250,2,"0"
"15010108880030201901","150101088800302019",1,1,13,1200,1,"0"
"15010108880030201901","150101088800302019",2,1,13,1190,4,"0.2"
"15010108880030201901","150101088800302019",2,2,15,1200,4,"0.1"
"15010108880030201901","150101088800302019",2,3,13,1190,4,"0.2"
"15010108880030201901","150101088800302019",2,4,13,1190,5,"0.2"
"15010108880030202901","150101088800302029",1,1,17,1200,2,"0"
"15010108880030202901","150101088800302029",2,1,17,1200,2,"0"
"15010108880030202901","150101088800302029",2,2,17,1200,2,"0"
"15010108880030202901","150101088800302029",3,1,13,1190,2,"0.3"
"15010108880030203901","150101088800302039",1,1,17,1200,3,"2.1"
"15010108880030203901","150101088800302039",2,1,12,1220,3,"1.1"
"15010108880030203901","150101088800302039",2,2,12,1220,4,"1.1"
"15010108880030204901","150101088800302049",1,1,17,1190,2,"0"
"15010108880030205901","150101088800302059",1,1,17,1190,2,"0"
"15010108880030205901","150101088800302059",2,1,17,1190,2,"0"
"15010108880030206901","150101088800302069",1,1,13,1190,2,"0"
"15010108880030206901","150101088800302069",2,1,13,1190,3,"0.1"
"15010108880030207901","150101088800302079",1,1,13,1190,4,"0.1"
"15010108880030207901","150101088800302079",2,1,13,1190,4,"0.1"
"15010108880030208901","150101088800302089",1,1,14,1190,3,"0.1"
"15010108880030208901","150101088800302089",2,1,14,1190,2,"0.2"
"15010108880030208901","150101088800302089",2,2,14,1190,3,"0.2"
"15010108880030209901","150101088800302099",1,1,13,1190,4,"0"
"15010108880030209901","150101088800302099",2,1,13,1190,4,"0"
"15010108880030209901","150101088800302099",2,2,13,1190,4,"0"
"15010108880050100501","150101088800501005",1,1,11,1180,12,"0"
"15010108880050102001","150101088800501020",1,1,11,1190,13,"0"
"15010108880050102401","150101088800501024",1,1,11,1180,12,"0.1"
"15010108880050103601","150101088800501036",1,1,14,1180,3,"0.7"
"15010108880050105201","150101088800501052",1,1,11,1180,7,"0.1"
"15010108880050106201","150101088800501062",1,1,22,1170,4,"0.2"
"15010108880050106801","150101088800501068",1,1,13,1190,9,"0"
"15010108880050107200","150101088800501072",1,1,13,1190,9,"0"
"15010108880050108201","150101088800501082",1,1,12,1190,6,"0"
"15010108880050109701","150101088800501097",1,1,13,1180,3,"0"
"15010108880050110801","150101088800501108",1,1,11,1190,14,"0"
"15010108880050114400","150101088800501144",1,1,22,1170,4,"0.5"
"15010108880100700401","150101088801007004",1,1,15,1020,4,"0.2"
"15010108880100700801","150101088801007008",1,1,15,1020,4,"0.6"
"15010108880100700901","150101088801007009",1,1,15,1020,3,"0.6"
"15010108880100701301","150101088801007013",1,1,13,1060,4,"0.2"
"15010108880100701701","150101088801007017",1,1,12,1060,5,"0.1"
"15010108880100702101","150101088801007021",1,1,16,1080,5,"0"
"15010108880100702501","150101088801007025",1,1,15,1080,4,"0.2"
"15010108880100702501","150101088801007025",1,2,16,1080,5,"0.2"
"15010108880100702901","150101088801007029",1,1,12,1100,8,"0"
"15010108880100702901","150101088801007029",2,1,13,1080,2,"2.9"
"15010108880100702901","150101088801007029",2,2,13,1080,2,"2.9"
"15010108880100702901","150101088801007029",2,3,12,1090,7,"2.6"
"15010108880100703301","150101088801007033",1,1,12,1080,4,"0"
"15010108880100703301","150101088801007033",2,1,14,1080,2,"4.1"
"15010108880100703701","150101088801007037",1,1,12,1240,6,"6.3"
"15010108880100704101","150101088801007041",1,1,15,1090,4,"0.3"
"15010108880100704101","150101088801007041",2,1,13,1090,4,"0.3"
"15010108880100705001","150101088801007050",1,1,13,1230,3,"6"
"15010108880140101101","150101088801401011",1,1,11,1420,21,"0.1"
"15010108880140101101","150101088801401011",2,1,11,1430,23,"0.1"
"15010108880140101101","150101088801401011",3,1,11,1420,22,"0.1"
"15010108880140101101","150101088801401011",4,1,11,1420,23,"0.1"
"15010108880140101101","150101088801401011",5,1,11,1420,24,"0.1"
"15010108880140101101","150101088801401011",6,1,12,1420,22,"0.1"
"15010108880140101101","150101088801401011",7,1,11,1420,22,"0.1"
"15010108880140101101","150101088801401011",8,1,11,1420,23,"0.1"
"15010108880140102501","150101088801401025",1,1,11,1420,23,"0.1"
"15010108880140102501","150101088801401025",2,1,11,1420,23,"0.1"
"15010108880140102501","150101088801401025",2,2,11,1430,23,"0.1"
"15010108880140102501","150101088801401025",3,1,11,1420,22,"0.1"
"15010108880140102501","150101088801401025",4,1,11,1430,23,"0.1"
"15010108880140103901","150101088801401039",1,1,11,1420,23,"0.1"
"15010108880140103901","150101088801401039",2,1,11,1420,23,"0.1"
"15010108880140103901","150101088801401039",3,1,11,1420,23,"0.1"
"15010108880140103901","150101088801401039",4,1,11,1420,22,"0.1"
"15010108880140103901","150101088801401039",5,1,11,1420,23,"0.1"
"15010108880140104401","150101088801401044",1,1,11,1430,23,"0"
"15010108880140105401","150101088801401054",1,1,12,1500,28,"0.1"
"15010108880140105401","150101088801401054",1,2,12,1500,29,"0.1"
"15010108880140105401","150101088801401054",1,3,12,1500,26,"0.1"
"15010108880140105401","150101088801401054",1,4,12,1500,30,"0.1"
"15010108880140105401","150101088801401054",1,5,12,1500,29,"0.1"
"15010108880140105401","150101088801401054",2,1,11,1430,22,"1.8"
"15010108880140105401","150101088801401054",3,1,11,1430,22,"1.8"
"15010108880140105401","150101088801401054",4,1,11,1430,22,"1.8"
"15010108880140105401","150101088801401054",5,1,11,1420,23,"1.8"
"15010108880140106801","150101088801401068",1,2,12,1500,29,"0.1"
"15010108880140106801","150101088801401068",1,3,12,1500,29,"0.1"
"15010108880140106801","150101088801401068",1,4,12,1500,27,"0.1"
"15010108880140106801","150101088801401068",1,5,12,1500,28,"0.1"
"15010108880140106801","150101088801401068",1,6,12,1500,28,"0.1"
"15010108880140106801","150101088801401068",1,7,12,1500,26,"0.1"
"15010108880140106801","150101088801401068",1,8,12,1500,28,"0.1"
"15010108880140106801","150101088801401068",1,9,12,1500,29,"0.1"
"15010108880140106801","150101088801401068",1,10,12,1500,28,"0.1"
"15010108880140106801","150101088801401068",2,1,11,1420,23,"1.8"
"15010108880140106801","150101088801401068",3,1,12,1420,22,"1.8"
"15010108880140106801","150101088801401068",4,1,11,1420,23,"1.8"
"15010108880140106801","150101088801401068",5,1,11,1420,22,"1.8"
"15010108880140106801","150101088801401068",6,1,11,1430,23,"1.8"
"15010108880140106801","150101088801401068",7,1,11,1420,22,"1.8"
"15010108880140106801","150101088801401068",8,1,11,1420,22,"1.8"
"15010108880140106801","150101088801401068",9,1,11,1420,22,"1.8"
"15010108880140106801","150101088801401068",10,1,12,1420,20,"1.8"
"15010108880140108201","150101088801401082",1,1,12,1500,27,"0.1"
"15010108880140108201","150101088801401082",2,1,12,1500,28,"0.1"
"15010108880140108201","150101088801401082",3,1,12,1500,27,"0.1"
"15010108880140108201","150101088801401082",4,1,12,1500,29,"0.1"
"15010108880140108201","150101088801401082",5,1,12,1500,28,"0.1"
"15010108880140109601","150101088801401096",1,1,12,1530,36,"0.1"
"15010108880140109601","150101088801401096",2,1,12,1520,33,"0.1"
"15010108880140109601","150101088801401096",3,1,12,1520,33,"0.1"
"15010108880140109601","150101088801401096",4,1,18,1490,12,"0.8"
"15010108880140111001","150101088801401110",1,1,12,1530,38,"0.1"
"15010108880140111001","150101088801401110",2,1,12,1530,39,"0.1"
"15010108880140111001","150101088801401110",3,1,12,1530,38,"0.1"
"15010108880140111001","150101088801401110",4,1,12,1530,41,"0.1"
"15010108880140111001","150101088801401110",5,1,18,1490,13,"0.8"
"15010108880140112401","150101088801401124",1,1,18,1490,17,"0"
"15010108880140112401","150101088801401124",2,1,18,1490,17,"0"
"15010108880140112401","150101088801401124",3,1,18,1490,15,"0"
"15010108880140112401","150101088801401124",4,1,18,1490,14,"0"
"15010108880140112401","150101088801401124",5,1,18,1490,15,"0"
"15010108880140112401","150101088801401124",6,1,18,1490,16,"0"
"15010108880140112401","150101088801401124",7,1,18,1490,16,"0"
"15010108880140112401","150101088801401124",8,1,18,1490,15,"0"
"15010108880140112401","150101088801401124",9,1,18,1490,15,"0"
"15010108880140112401","150101088801401124",10,1,18,1490,15,"0"
"15010108880140113801","150101088801401138",1,1,11,1450,43,"0"
"15010108880140113801","150101088801401138",1,2,11,1440,40,"0"
"15010108880140113801","150101088801401138",1,3,11,1450,41,"0"
"15010108880140113801","150101088801401138",2,1,10,1460,45,"0"
"15010108880140113801","150101088801401138",3,1,11,1440,38,"0"
"15010108880170500801","150101088801705008",1,1,11,1860,30,"0"
"15010108880170500801","150101088801705008",2,1,11,1860,29,"0.1"
"15010108880170500801","150101088801705008",3,1,12,1750,14,"0.7"
"15010108880170500801","150101088801705008",4,1,11,1730,17,"1"
"15010108880170500801","150101088801705008",5,1,11,1850,29,"0.1"
"15010108880170500801","150101088801705008",6,1,11,1850,28,"0.1"
"15010108880170500801","150101088801705008",7,1,11,1840,28,"0.1"
"15010108880170502001","150101088801705020",1,1,17,1850,29,"0.3"
"15010108880170502001","150101088801705020",2,1,18,1750,29,"1"
"15010108880170502001","150101088801705020",3,1,10,1870,31,"0"
"15010108880170503201","150101088801705032",1,1,11,1870,34,"0"
"15010108880170503201","150101088801705032",2,1,18,1880,46,"0.4"
"15010108880170503201","150101088801705032",3,1,18,1870,44,"0.4"
"15010108880170504401","150101088801705044",1,1,11,1870,28,"0.1"
"15010108880170504401","150101088801705044",2,1,14,1840,20,"0.5"
"15010108880170504401","150101088801705044",3,1,14,1840,20,"0.5"
"15010108880170505601","150101088801705056",1,1,10,1870,26,"0"
"15010108880170506801","150101088801705068",1,1,11,1860,22,"0.2"
"15010108880170506801","150101088801705068",2,1,13,1740,20,"0.8"
"15010108880170506801","150101088801705068",3,1,13,1730,12,"0.9"
"15010108880170506801","150101088801705068",4,1,18,1730,19,"0.9"
"15010108880170506801","150101088801705068",5,1,18,1740,25,"1"
"15010108880170508001","150101088801705080",1,1,11,1900,17,"0"
"15010108880170508001","150101088801705080",2,1,11,1860,20,"0.6"
"15010108880170508001","150101088801705080",3,1,11,1860,18,"0.5"
"15010108880170508001","150101088801705080",4,1,11,1750,24,"0.8"
"15010108880170508001","150101088801705080",5,1,12,1740,32,"1.4"
"15010108880170509201","150101088801705092",1,1,12,1890,31,"0"
"15010108880170509201","150101088801705092",2,1,11,1860,30,"0.1"
"15010108880170509201","150101088801705092",3,1,11,1860,32,"0.1"
"15010108880170510401","150101088801705104",1,1,12,1750,14,"0"
"15010108880170510401","150101088801705104",2,1,15,1770,12,"0.2"
"15010108880170510401","150101088801705104",3,1,15,1760,16,"0.1"
"15010108880170510401","150101088801705104",4,1,15,1770,11,"0.1"
"15010108880170511601","150101088801705116",1,1,15,1740,11,"0.1"
"15010108880170511601","150101088801705116",2,1,12,1780,21,"0.4"
"15010108880201000901","150101088802010009",1,1,11,1890,36,"0.2"
"15010108880201000901","150101088802010009",2,1,12,1850,19,"0.2"
"15010108880201000901","150101088802010009",3,1,12,1860,20,"0.2"
"15010108880201000901","150101088802010009",4,1,12,1830,12,"1.9"
"15010108880201002101","150101088802010021",1,1,13,1870,16,"0.4"
"15010108880201002101","150101088802010021",2,1,12,1880,15,"0.5"
"15010108880201002101","150101088802010021",2,2,13,1880,15,"0.6"
"15010108880201002101","150101088802010021",2,3,13,1880,14,"0.6"
"15010108880201003301","150101088802010033",1,1,11,1890,36,"0"
"15010108880201003301","150101088802010033",2,1,12,1880,32,"0.1"
"15010108880201003301","150101088802010033",2,2,11,1880,32,"0.1"
"15010108880201003301","150101088802010033",2,3,12,1880,30,"0.2"
"15010108880201003301","150101088802010033",2,4,11,1880,31,"0.2"
"15010108880201003301","150101088802010033",3,1,19,1790,7,"0.6"
"15010108880201003301","150101088802010033",3,2,19,1790,7,"0.6"
"15010108880201004501","150101088802010045",1,1,13,1870,18,"0.1"
"15010108880201004501","150101088802010045",2,1,13,1870,19,"0.1"
"15010108880201004501","150101088802010045",3,1,11,1870,17,"0.1"
"15010108880201004501","150101088802010045",4,1,16,1860,14,"0.2"
"15010108880201004501","150101088802010045",4,2,16,1860,15,"0.2"
"15010108880201004501","150101088802010045",4,3,11,1860,17,"0.3"
"15010108880201004501","150101088802010045",4,4,10,1870,22,"0.4"
"15010108880201004501","150101088802010045",4,5,10,1870,20,"0.5"
"15010108880201004501","150101088802010045",4,6,11,1870,21,"0.3"
"15010108880201005701","150101088802010057",1,1,13,1870,19,"0.1"
"15010108880201005701","150101088802010057",2,1,11,1870,18,"0.1"
"15010108880201005701","150101088802010057",3,1,13,1870,19,"0.1"
"15010108880201005701","150101088802010057",3,2,13,1870,18,"0.1"
"15010108880201005701","150101088802010057",4,1,13,1870,16,"0.1"
"15010108880201006901","150101088802010069",1,1,10,1930,42,"0.3"
"15010108880201006901","150101088802010069",2,1,10,1930,41,"0.3"
"15010108880201006901","150101088802010069",3,1,10,1930,40,"0.3"
"15010108880201006901","150101088802010069",4,1,11,1920,36,"0.3"
"15010108880201006901","150101088802010069",4,2,11,1910,33,"0.3"
"15010108880201006901","150101088802010069",4,3,11,1910,33,"0.3"
"15010108880201008101","150101088802010081",1,1,12,1880,16,"0.1"
"15010108880201008101","150101088802010081",2,1,12,1880,17,"0.1"
"15010108880201008101","150101088802010081",2,2,12,1880,17,"0.1"
"15010108880201009301","150101088802010093",1,1,11,1870,20,"0"
"15010108880201009301","150101088802010093",2,1,12,1870,20,"0"
"15010108880201009301","150101088802010093",2,2,12,1870,21,"0.1"
"15010108880201009301","150101088802010093",2,3,11,1870,23,"0.1"
"15010108880201009301","150101088802010093",2,4,11,1870,23,"0.1"
"15010108880201009301","150101088802010093",2,5,11,1870,26,"0.1"
"15010108880201009301","150101088802010093",3,1,12,1870,21,"0"
"15010108880201010501","150101088802010105",1,1,13,1870,17,"0"
"15010108880201010501","150101088802010105",2,1,13,1870,19,"0"
"15010108880201010501","150101088802010105",2,2,13,1870,16,"0.1"
"15010108880201010501","150101088802010105",2,3,13,1870,17,"0.1"
"15010108880201011701","150101088802010117",1,1,12,1880,17,"0"
"15010108880201011701","150101088802010117",2,1,12,1880,17,"0"
"15010108880201013201","150101088802010132",1,1,12,1850,17,"0"
"15010108880230101301","150101088802301013",1,1,12,1520,6,"2.3"
"15010108880230101301","150101088802301013",2,1,12,1520,7,"2.3"
"15010108880230101301","150101088802301013",2,2,12,1520,7,"2.3"
"15010108880230103101","150101088802301031",1,1,11,1540,10,"0"
