household_id,parcel_id,ea_id,saq14,pw_w4,ParcelName1,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,s10bq03,s10bq04,s10bq05,s10bq05_os,s10bq06,s10bq06_os,s10bq07,s10bq08a,s10bq08b,s10bq08b_os
130109010100303174,1,130109010100303,2. URBAN,105.4848039215686,**CONFIDENTIAL**,13. HARAR,01,09,1,1,003,03,174,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,24,2. Square Meters,
130109010100303189,1,130109010100303,2. URBAN,105.4848039215686,**CONFIDENTIAL**,13. HARAR,01,09,1,1,003,03,189,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
130109010100303204,1,130109010100303,2. URBAN,105.4848039215686,**CONFIDENTIAL**,13. HARAR,01,09,1,1,003,03,204,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,12,2. Square Meters,
130109010100303219,1,130109010100303,2. URBAN,105.4848039215686,**CONFIDENTIAL**,13. HARAR,01,09,1,1,003,03,219,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,14,2. Square Meters,
140101010100114016,1,140101010100114,2. URBAN,1515.426633165829,**CONFIDENTIAL**,14. ADDIS ABABA,01,01,1,1,001,14,16,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,9,2. Square Meters,
140101010100114030,1,140101010100114,2. URBAN,1515.426633165829,**CONFIDENTIAL**,14. ADDIS ABABA,01,01,1,1,001,14,30,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
140101010100114046,1,140101010100114,2. URBAN,1515.426633165829,**CONFIDENTIAL**,14. ADDIS ABABA,01,01,1,1,001,14,46,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,168,2. Square Meters,
140101010100114062,1,140101010100114,2. URBAN,1515.426633165829,**CONFIDENTIAL**,14. ADDIS ABABA,01,01,1,1,001,14,62,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,21,2. Square Meters,
140101010100114078,1,140101010100114,2. URBAN,1515.426633165829,**CONFIDENTIAL**,14. ADDIS ABABA,01,01,1,1,001,14,78,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,375,2. Square Meters,
140101010100114094,1,140101010100114,2. URBAN,1515.426633165829,**CONFIDENTIAL**,14. ADDIS ABABA,01,01,1,1,001,14,94,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,16,2. Square Meters,
140101010100114110,1,140101010100114,2. URBAN,1515.426633165829,**CONFIDENTIAL**,14. ADDIS ABABA,01,01,1,1,001,14,110,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,12,2. Square Meters,
140101010100114126,1,140101010100114,2. URBAN,1515.426633165829,**CONFIDENTIAL**,14. ADDIS ABABA,01,01,1,1,001,14,126,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,12,2. Square Meters,
140101010100114142,1,140101010100114,2. URBAN,1515.426633165829,**CONFIDENTIAL**,14. ADDIS ABABA,01,01,1,1,001,14,142,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,150,2. Square Meters,
140101010100114158,1,140101010100114,2. URBAN,1515.426633165829,**CONFIDENTIAL**,14. ADDIS ABABA,01,01,1,1,001,14,158,,1. YES,7. Purchased,,1. RESIDENTIAL,,2. NO,200,2. Square Meters,
140101010100114174,1,140101010100114,2. URBAN,1515.426633165829,**CONFIDENTIAL**,14. ADDIS ABABA,01,01,1,1,001,14,174,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,270,2. Square Meters,
140101010100114190,1,140101010100114,2. URBAN,1515.426633165829,**CONFIDENTIAL**,14. ADDIS ABABA,01,01,1,1,001,14,190,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,26,2. Square Meters,
140101010100114206,1,140101010100114,2. URBAN,1515.426633165829,**CONFIDENTIAL**,14. ADDIS ABABA,01,01,1,1,001,14,206,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,16,2. Square Meters,
140101010100114222,1,140101010100114,2. URBAN,1515.426633165829,**CONFIDENTIAL**,14. ADDIS ABABA,01,01,1,1,001,14,222,,1. YES,4. Borrowed for Free,,1. RESIDENTIAL,,2. NO,16,2. Square Meters,
140101010100114238,1,140101010100114,2. URBAN,1515.426633165829,**CONFIDENTIAL**,14. ADDIS ABABA,01,01,1,1,001,14,238,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,16,2. Square Meters,
140104010100403013,1,140104010100403,2. URBAN,1485.7109360519,**CONFIDENTIAL**,14. ADDIS ABABA,01,04,1,1,004,03,13,,2. NO,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,70,2. Square Meters,
140104010100403026,1,140104010100403,2. URBAN,1485.7109360519,**CONFIDENTIAL**,14. ADDIS ABABA,01,04,1,1,004,03,26,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,40,2. Square Meters,
140104010100403039,1,140104010100403,2. URBAN,1485.7109360519,**CONFIDENTIAL**,14. ADDIS ABABA,01,04,1,1,004,03,39,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,30,2. Square Meters,
140104010100403052,1,140104010100403,2. URBAN,1485.7109360519,**CONFIDENTIAL**,14. ADDIS ABABA,01,04,1,1,004,03,52,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
140104010100403065,1,140104010100403,2. URBAN,1485.7109360519,**CONFIDENTIAL**,14. ADDIS ABABA,01,04,1,1,004,03,65,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
140104010100403078,1,140104010100403,2. URBAN,1485.7109360519,**CONFIDENTIAL**,14. ADDIS ABABA,01,04,1,1,004,03,78,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,50,2. Square Meters,
140104010100403091,1,140104010100403,2. URBAN,1485.7109360519,**CONFIDENTIAL**,14. ADDIS ABABA,01,04,1,1,004,03,91,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,30,1. Hectare,
140104010100403104,1,140104010100403,2. URBAN,1485.7109360519,**CONFIDENTIAL**,14. ADDIS ABABA,01,04,1,1,004,03,104,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
140104010100403117,1,140104010100403,2. URBAN,1485.7109360519,**CONFIDENTIAL**,14. ADDIS ABABA,01,04,1,1,004,03,117,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
140104010100403130,1,140104010100403,2. URBAN,1485.7109360519,**CONFIDENTIAL**,14. ADDIS ABABA,01,04,1,1,004,03,130,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,30,2. Square Meters,
140104010100403143,1,140104010100403,2. URBAN,1485.7109360519,**CONFIDENTIAL**,14. ADDIS ABABA,01,04,1,1,004,03,143,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,46,2. Square Meters,
140104010100403156,1,140104010100403,2. URBAN,1485.7109360519,**CONFIDENTIAL**,14. ADDIS ABABA,01,04,1,1,004,03,156,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,50,2. Square Meters,
140104010100403169,1,140104010100403,2. URBAN,1485.7109360519,**CONFIDENTIAL**,14. ADDIS ABABA,01,04,1,1,004,03,169,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,30,2. Square Meters,
140104010100403182,1,140104010100403,2. URBAN,1485.7109360519,**CONFIDENTIAL**,14. ADDIS ABABA,01,04,1,1,004,03,182,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
140104010100403195,1,140104010100403,2. URBAN,1485.7109360519,**CONFIDENTIAL**,14. ADDIS ABABA,01,04,1,1,004,03,195,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,25,2. Square Meters,
140107010100712009,1,140107010100712,2. URBAN,1337.20989010989,**CONFIDENTIAL**,14. ADDIS ABABA,01,07,1,1,007,12,9,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,25,2. Square Meters,
140107010100712011,1,140107010100712,2. URBAN,1337.20989010989,**CONFIDENTIAL**,14. ADDIS ABABA,01,07,1,1,007,12,11,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,40,2. Square Meters,
140107010100712022,1,140107010100712,2. URBAN,1337.20989010989,**CONFIDENTIAL**,14. ADDIS ABABA,01,07,1,1,007,12,22,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,12,2. Square Meters,
140107010100712035,1,140107010100712,2. URBAN,1337.20989010989,**CONFIDENTIAL**,14. ADDIS ABABA,01,07,1,1,007,12,35,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,40,2. Square Meters,
140107010100712048,1,140107010100712,2. URBAN,1337.20989010989,**CONFIDENTIAL**,14. ADDIS ABABA,01,07,1,1,007,12,48,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,200,2. Square Meters,
140107010100712061,1,140107010100712,2. URBAN,1337.20989010989,**CONFIDENTIAL**,14. ADDIS ABABA,01,07,1,1,007,12,61,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,100,2. Square Meters,
140107010100712087,1,140107010100712,2. URBAN,1337.20989010989,**CONFIDENTIAL**,14. ADDIS ABABA,01,07,1,1,007,12,87,,1. YES,8. Other(specify),Family/Relatives house free of rent,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
140107010100712100,1,140107010100712,2. URBAN,1337.20989010989,**CONFIDENTIAL**,14. ADDIS ABABA,01,07,1,1,007,12,100,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,21,2. Square Meters,
140107010100712113,1,140107010100712,2. URBAN,1337.20989010989,**CONFIDENTIAL**,14. ADDIS ABABA,01,07,1,1,007,12,113,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,30,2. Square Meters,
140107010100712126,1,140107010100712,2. URBAN,1337.20989010989,**CONFIDENTIAL**,14. ADDIS ABABA,01,07,1,1,007,12,126,,1. YES,8. Other(specify),Family/Relatives house free of rent,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
140107010100712139,1,140107010100712,2. URBAN,1337.20989010989,**CONFIDENTIAL**,14. ADDIS ABABA,01,07,1,1,007,12,139,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,30,2. Square Meters,
140107010100712152,1,140107010100712,2. URBAN,1337.20989010989,**CONFIDENTIAL**,14. ADDIS ABABA,01,07,1,1,007,12,152,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,40,1. Hectare,
140107010100712178,1,140107010100712,2. URBAN,1337.20989010989,**CONFIDENTIAL**,14. ADDIS ABABA,01,07,1,1,007,12,178,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,30,2. Square Meters,
140107010100712191,1,140107010100712,2. URBAN,1337.20989010989,**CONFIDENTIAL**,14. ADDIS ABABA,01,07,1,1,007,12,191,,1. YES,7. Purchased,,1. RESIDENTIAL,,2. NO,250,2. Square Meters,
140107010100712191,2,140107010100712,2. URBAN,1337.20989010989,**CONFIDENTIAL**,14. ADDIS ABABA,01,07,1,1,007,12,191,,1. YES,7. Purchased,,5. BUSINESS/ COMMERCIAL,,2. NO,300,2. Square Meters,
140107010100712204,1,140107010100712,2. URBAN,1337.20989010989,**CONFIDENTIAL**,14. ADDIS ABABA,01,07,1,1,007,12,204,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,6,2. Square Meters,
140109010100904010,1,140109010100904,2. URBAN,1270.095766649458,**CONFIDENTIAL**,14. ADDIS ABABA,01,09,1,1,009,04,10,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,52,2. Square Meters,
140109010100904020,1,140109010100904,2. URBAN,1270.095766649458,**CONFIDENTIAL**,14. ADDIS ABABA,01,09,1,1,009,04,20,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,116,2. Square Meters,
140109010100904030,1,140109010100904,2. URBAN,1270.095766649458,**CONFIDENTIAL**,14. ADDIS ABABA,01,09,1,1,009,04,30,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,12,2. Square Meters,
140109010100904040,1,140109010100904,2. URBAN,1270.095766649458,**CONFIDENTIAL**,14. ADDIS ABABA,01,09,1,1,009,04,40,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,16,2. Square Meters,
140109010100904050,1,140109010100904,2. URBAN,1270.095766649458,**CONFIDENTIAL**,14. ADDIS ABABA,01,09,1,1,009,04,50,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,12,2. Square Meters,
140109010100904060,1,140109010100904,2. URBAN,1270.095766649458,**CONFIDENTIAL**,14. ADDIS ABABA,01,09,1,1,009,04,60,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,12,2. Square Meters,
140109010100904070,1,140109010100904,2. URBAN,1270.095766649458,**CONFIDENTIAL**,14. ADDIS ABABA,01,09,1,1,009,04,70,,2. NO,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
140109010100904080,1,140109010100904,2. URBAN,1270.095766649458,**CONFIDENTIAL**,14. ADDIS ABABA,01,09,1,1,009,04,80,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
140109010100904090,1,140109010100904,2. URBAN,1270.095766649458,**CONFIDENTIAL**,14. ADDIS ABABA,01,09,1,1,009,04,90,,1. YES,4. Borrowed for Free,,1. RESIDENTIAL,,2. NO,6,2. Square Meters,
140109010100904100,1,140109010100904,2. URBAN,1270.095766649458,**CONFIDENTIAL**,14. ADDIS ABABA,01,09,1,1,009,04,100,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,30,2. Square Meters,
140109010100904110,1,140109010100904,2. URBAN,1270.095766649458,**CONFIDENTIAL**,14. ADDIS ABABA,01,09,1,1,009,04,110,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,30,2. Square Meters,
140109010100904120,1,140109010100904,2. URBAN,1270.095766649458,**CONFIDENTIAL**,14. ADDIS ABABA,01,09,1,1,009,04,120,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,36,2. Square Meters,
140109010100904130,1,140109010100904,2. URBAN,1270.095766649458,**CONFIDENTIAL**,14. ADDIS ABABA,01,09,1,1,009,04,130,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,30,2. Square Meters,
140109010100904140,1,140109010100904,2. URBAN,1270.095766649458,**CONFIDENTIAL**,14. ADDIS ABABA,01,09,1,1,009,04,140,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,45,2. Square Meters,
140109010100904150,1,140109010100904,2. URBAN,1270.095766649458,**CONFIDENTIAL**,14. ADDIS ABABA,01,09,1,1,009,04,150,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,36,2. Square Meters,
140202010200210010,1,140202010200210,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,02,1,2,002,10,10,,1. YES,7. Purchased,,1. RESIDENTIAL,,2. NO,150,2. Square Meters,
140202010200210020,1,140202010200210,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,02,1,2,002,10,20,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,200,2. Square Meters,
140202010200210030,1,140202010200210,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,02,1,2,002,10,30,,1. YES,7. Purchased,,1. RESIDENTIAL,,2. NO,240,2. Square Meters,
140202010200210040,1,140202010200210,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,02,1,2,002,10,40,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,250,2. Square Meters,
140202010200210050,1,140202010200210,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,02,1,2,002,10,50,,1. YES,7. Purchased,,1. RESIDENTIAL,,2. NO,240,2. Square Meters,
140202010200210060,1,140202010200210,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,02,1,2,002,10,60,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,200,2. Square Meters,
140202010200210070,1,140202010200210,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,02,1,2,002,10,70,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,1. YES,240,2. Square Meters,
140202010200210080,1,140202010200210,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,02,1,2,002,10,80,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,240,2. Square Meters,
140202010200210090,1,140202010200210,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,02,1,2,002,10,90,,1. YES,7. Purchased,,1. RESIDENTIAL,,2. NO,240,2. Square Meters,
140202010200210100,1,140202010200210,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,02,1,2,002,10,100,,1. YES,4. Borrowed for Free,,1. RESIDENTIAL,,2. NO,300,2. Square Meters,
140202010200210110,1,140202010200210,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,02,1,2,002,10,110,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,200,2. Square Meters,
140202010200210120,1,140202010200210,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,02,1,2,002,10,120,,1. YES,7. Purchased,,1. RESIDENTIAL,,2. NO,240,2. Square Meters,
140202010200210130,1,140202010200210,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,02,1,2,002,10,130,,1. YES,7. Purchased,,1. RESIDENTIAL,,2. NO,280,2. Square Meters,
140202010200210140,1,140202010200210,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,02,1,2,002,10,140,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,280,2. Square Meters,
140202010200210150,1,140202010200210,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,02,1,2,002,10,150,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,240,2. Square Meters,
140205010200504003,1,140205010200504,2. URBAN,1130.79494062984,**CONFIDENTIAL**,14. ADDIS ABABA,02,05,1,2,005,04,3,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,56,2. Square Meters,
140205010200504012,1,140205010200504,2. URBAN,1130.79494062984,**CONFIDENTIAL**,14. ADDIS ABABA,02,05,1,2,005,04,12,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,40,2. Square Meters,
140205010200504021,1,140205010200504,2. URBAN,1130.79494062984,**CONFIDENTIAL**,14. ADDIS ABABA,02,05,1,2,005,04,21,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,339,2. Square Meters,
140205010200504030,1,140205010200504,2. URBAN,1130.79494062984,**CONFIDENTIAL**,14. ADDIS ABABA,02,05,1,2,005,04,30,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,30,2. Square Meters,
140205010200504039,1,140205010200504,2. URBAN,1130.79494062984,**CONFIDENTIAL**,14. ADDIS ABABA,02,05,1,2,005,04,39,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,12,2. Square Meters,
140205010200504048,1,140205010200504,2. URBAN,1130.79494062984,**CONFIDENTIAL**,14. ADDIS ABABA,02,05,1,2,005,04,48,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,250,2. Square Meters,
140205010200504057,1,140205010200504,2. URBAN,1130.79494062984,**CONFIDENTIAL**,14. ADDIS ABABA,02,05,1,2,005,04,57,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,24,2. Square Meters,
140205010200504066,1,140205010200504,2. URBAN,1130.79494062984,**CONFIDENTIAL**,14. ADDIS ABABA,02,05,1,2,005,04,66,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
140205010200504075,1,140205010200504,2. URBAN,1130.79494062984,**CONFIDENTIAL**,14. ADDIS ABABA,02,05,1,2,005,04,75,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,40,2. Square Meters,
140205010200504084,1,140205010200504,2. URBAN,1130.79494062984,**CONFIDENTIAL**,14. ADDIS ABABA,02,05,1,2,005,04,84,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,16,2. Square Meters,
140205010200504093,1,140205010200504,2. URBAN,1130.79494062984,**CONFIDENTIAL**,14. ADDIS ABABA,02,05,1,2,005,04,93,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,12,2. Square Meters,
140205010200504102,1,140205010200504,2. URBAN,1130.79494062984,**CONFIDENTIAL**,14. ADDIS ABABA,02,05,1,2,005,04,102,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,56,2. Square Meters,
140205010200504111,1,140205010200504,2. URBAN,1130.79494062984,**CONFIDENTIAL**,14. ADDIS ABABA,02,05,1,2,005,04,111,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,6,2. Square Meters,
140205010200504120,1,140205010200504,2. URBAN,1130.79494062984,**CONFIDENTIAL**,14. ADDIS ABABA,02,05,1,2,005,04,120,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,16,2. Square Meters,
140205010200504129,1,140205010200504,2. URBAN,1130.79494062984,**CONFIDENTIAL**,14. ADDIS ABABA,02,05,1,2,005,04,129,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,60,2. Square Meters,
140208010200823004,1,140208010200823,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,08,1,2,008,23,4,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,9,1. Hectare,
140208010200823015,1,140208010200823,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,08,1,2,008,23,15,,1. YES,4. Borrowed for Free,,1. RESIDENTIAL,,2. NO,4,1. Hectare,
140208010200823026,1,140208010200823,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,08,1,2,008,23,26,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,5,1. Hectare,
140208010200823037,1,140208010200823,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,08,1,2,008,23,37,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,9,1. Hectare,
140208010200823048,1,140208010200823,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,08,1,2,008,23,48,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,4,1. Hectare,
140208010200823059,1,140208010200823,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,08,1,2,008,23,59,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,3,1. Hectare,
140208010200823070,1,140208010200823,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,08,1,2,008,23,70,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,3,1. Hectare,
140208010200823081,1,140208010200823,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,08,1,2,008,23,81,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,4,1. Hectare,
140208010200823092,1,140208010200823,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,08,1,2,008,23,92,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,3,1. Hectare,
140208010200823103,1,140208010200823,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,08,1,2,008,23,103,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,6,1. Hectare,
140208010200823114,1,140208010200823,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,08,1,2,008,23,114,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,9,1. Hectare,
140208010200823125,1,140208010200823,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,08,1,2,008,23,125,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,5,1. Hectare,
140208010200823136,1,140208010200823,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,08,1,2,008,23,136,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,8,1. Hectare,
140208010200823147,1,140208010200823,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,08,1,2,008,23,147,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,10,1. Hectare,
140208010200823158,1,140208010200823,2. URBAN,1220.930769230769,**CONFIDENTIAL**,14. ADDIS ABABA,02,08,1,2,008,23,158,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,7,1. Hectare,
140301010300138003,1,140301010300138,2. URBAN,998.9433566433565,**CONFIDENTIAL**,14. ADDIS ABABA,03,01,1,3,001,38,3,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,4,2. Square Meters,
140301010300138011,1,140301010300138,2. URBAN,998.9433566433565,**CONFIDENTIAL**,14. ADDIS ABABA,03,01,1,3,001,38,11,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,6,2. Square Meters,
140301010300138019,1,140301010300138,2. URBAN,998.9433566433565,**CONFIDENTIAL**,14. ADDIS ABABA,03,01,1,3,001,38,19,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,6,2. Square Meters,
140301010300138027,1,140301010300138,2. URBAN,998.9433566433565,**CONFIDENTIAL**,14. ADDIS ABABA,03,01,1,3,001,38,27,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,12,2. Square Meters,
140301010300138035,1,140301010300138,2. URBAN,998.9433566433565,**CONFIDENTIAL**,14. ADDIS ABABA,03,01,1,3,001,38,35,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,6,2. Square Meters,
140301010300138043,1,140301010300138,2. URBAN,998.9433566433565,**CONFIDENTIAL**,14. ADDIS ABABA,03,01,1,3,001,38,43,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,30,2. Square Meters,
140301010300138051,1,140301010300138,2. URBAN,998.9433566433565,**CONFIDENTIAL**,14. ADDIS ABABA,03,01,1,3,001,38,51,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
140301010300138059,1,140301010300138,2. URBAN,998.9433566433565,**CONFIDENTIAL**,14. ADDIS ABABA,03,01,1,3,001,38,59,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,12,2. Square Meters,
140301010300138067,1,140301010300138,2. URBAN,998.9433566433565,**CONFIDENTIAL**,14. ADDIS ABABA,03,01,1,3,001,38,67,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,2,2. Square Meters,
140301010300138075,1,140301010300138,2. URBAN,998.9433566433565,**CONFIDENTIAL**,14. ADDIS ABABA,03,01,1,3,001,38,75,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,6,2. Square Meters,
